,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q12,Q13,Q14,Q15,Q18,Q19,Latitude,Longitude
3116,30,2,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,3,1,4,-6.72035862,38.73720391
3117,28,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.64474868,35.04154666
3118,32,2,1,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,6,1,1,-3.37197792,37.34000847
3119,32,2,1,3,3,2,2,0,1,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.57695716,30.88865696
3120,32,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,4,-5.69538476,34.49797674
3121,35,2,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,2,1,4,-4.6774227999999995,38.46837814
3122,35,2,2,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,3,1,4,-2.45874831,32.91660304
3123,32,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.46456962,31.73783363
3124,30,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,5,1,1,-3.2159941,37.30655852
3125,25,1,1,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,4,-2.82270325,33.56865593
3126,58,2,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-9.42004237,33.95900478
3127,62,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,1,1,-3.15156236,32.37138734
3128,17,2,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.16091757,34.84380246
3129,65,1,2,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,4,4,4,-2.64978536,31.57348033
3130,30,1,1,7,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,3,1,1,-1.9411168,32.85487815
3131,23,2,1,3,5,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-11.0573034,37.33880709
3132,26,1,4,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,5,1,1,1,4,-4.98591914,39.08464071
3133,27,1,1,3,5,2,2,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.30320265,35.29885021
3134,45,2,3,1,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.00361772,31.94569993
3135,51,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,4,1,1,-7.72985224,35.71999975
3136,38,2,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,4,-6.85856123,39.23295026
3137,55,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-11.09637546,39.30596679
3138,19,2,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,1,4,-6.70165947,39.18773598
3139,23,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,5,1,1,-3.35429295,37.33354221
3140,45,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,1,-2.63840705,32.65596774
3141,47,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,-9.42005689,33.95862691
3142,45,2,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.22419724,35.17703265
3143,22,1,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.80231343,34.39128333
3144,33,1,4,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,-3.36866396,37.32099195
3145,28,2,1,4,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,5,-7.78152219,35.69431801
3146,53,1,1,3,3,2,1,0,1,0,0,1,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.28208629,32.98538033
3147,22,2,1,6,3,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-5.97823828,39.31045712
3148,35,2,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1,6,1,4,-7.78235994,35.66583279
3149,47,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.49081584,30.59598645
3150,28,1,1,5,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,1,-2.01488293,33.88026816
3151,40,2,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.56575374,36.98023968
3152,48,1,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-2.94116659,33.3783847
3153,29,1,1,6,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,6,1,5,1,2,-1.84689353,31.53543339
3154,34,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1,4,1,1,-3.26793935,37.10552164
3155,66,1,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,4,4,-2.93265893,33.36667514
3156,16,2,4,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-2.65373168,31.57429877
3157,37,1,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,-1,1,4,-7.52889668,39.25332955
3158,35,1,1,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,1,2,1,3,1,4,-10.18241113,40.01179792
3159,36,2,2,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.73020785,39.79019137
3160,28,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,6,1,4,-8.92812023,33.51338675
3161,28,2,1,3,3,2,1,0,0,0,1,0,0,0,0,1,0,0,2,-1,1,5,1,4,-8.91924586,39.51597869
3162,47,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,1,-2.64633673,32.77719882
3163,23,1,4,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,4,1,1,-1.64789503,31.70684961
3164,23,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,1,4,4,-1.86197209,34.75468412
3165,47,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,4,-4.73074819,38.33652743
3166,48,2,3,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,6,2,-1,1,4,-4.6430228,34.18577195
3167,70,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-1.2576371000000002,34.47221079999999
3168,22,2,1,3,1,2,2,0,0,1,0,0,0,0,0,1,0,0,2,-1,2,-1,1,2,-1.33349694,33.80046553
3169,31,1,4,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.85846561,34.01199018
3170,58,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.05620654,33.08478202
3171,75,1,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-5.0398751,35.87026115
3172,30,1,4,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,-1,4,4,-6.70002895,39.18796637
3173,27,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,5,5,-3.22828089,31.80814963
3174,41,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,1,4,-1.5932899999999999,31.14173908
3175,27,2,1,2,3,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,2,-6.43081068,31.01335785
3176,27,2,2,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-3.40548721,36.68159832
3177,33,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,2,-4.11981574,34.82157887
3178,55,2,4,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-1.84682514,31.53527602
3179,17,1,4,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.56252497,37.32867474
3180,59,2,1,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,3,1,4,-10.20292882,38.61864626
3181,50,1,1,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-2.60948971,32.071131
3182,33,1,1,3,4,2,1,0,0,0,1,0,0,0,0,1,0,0,2,-1,1,3,4,4,-4.40195782,34.53149267
3183,26,2,2,3,4,2,2,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.32677008,39.54683315
3184,28,2,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,5,-2.56419012,32.95744518
3185,36,2,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.61675048,39.09647723
3186,72,2,3,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,5,4,4,-10.34753047,40.25202509
3187,37,2,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.63606681,32.23101912
3188,32,1,1,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,1,-6.34212936,31.06442113
3189,42,2,2,6,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,2,-7.73219536,35.7029937
3190,16,2,4,5,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,2,-3.52653367,35.34764723
3191,30,2,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,5,1,4,-8.09446798,35.83771659
3192,28,2,1,6,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,1,-1.7492878,31.60998548
3193,19,2,1,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-3.46973603,35.97630668
3194,32,2,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-6.90940143,39.21557462
3195,23,2,1,6,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-9.25220362,32.837742600000006
3196,28,2,4,6,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,1,1,-2.01558697,33.94226951
3197,30,2,3,6,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.08762994,39.22250333
3198,28,1,4,7,5,2,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,-3.37174538,36.67968157
3199,23,2,1,6,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,5,1,4,-6.17159653,35.73875309
3200,27,2,4,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.34405755,36.35787766
3201,38,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,4,4,-8.41144387,35.36737433
3202,25,2,1,2,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,2,-2.74758323,31.39843752
3203,24,2,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.7303201,39.79026221
3204,22,1,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,4,4,-9.25925823,32.83395087
3205,29,2,4,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,6,4,4,-2.12313836,33.06285577
3206,32,2,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.21058512,34.8351935
3207,45,2,1,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.4906082,30.5963651
3208,20,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,2,-3.56468255,36.97962705
3209,31,1,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.56415242,32.95767578
3210,85,2,3,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,4,4,4,-9.18929405,33.72050482
3211,27,2,2,6,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,1,-1.34142034,34.38482872
3212,22,1,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.01697094,32.81037522
3213,25,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.20802423,34.97214036
3214,40,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,-1,2,-1,1,5,-8.18912462,39.31355902
3215,60,2,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.20830077,39.38566699
3216,50,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,5,1,2,-3.28718741,37.37466321
3217,22,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.90503817,32.7466805
3218,29,2,1,2,1,2,2,0,1,0,1,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-3.28810422,32.24441638
3219,22,1,1,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,-1,1,1,-6.83948816,39.24388569
3220,47,2,1,1,5,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,5,4,-5.24614388,39.78154611
3221,56,2,1,3,5,2,2,0,1,0,1,0,0,0,0,1,0,0,2,-1,1,3,4,4,-5.99373865,37.75325063
3222,19,1,4,5,3,2,2,0,0,0,0,0,0,0,0,1,0,0,1,5,1,2,1,1,-4.98540285,39.08533705
3223,35,1,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.57946287,33.04295659
3224,30,1,1,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,1,-4.95959806,39.79007182
3225,56,2,3,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-5.06009249,39.73279869
3226,36,2,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,2,-1,1,4,-1.33728005,30.90228117
3227,37,2,2,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.11989123,34.82172563
3228,56,1,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,5,-7.48124372,35.97499999
3229,35,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,4,-6.81931782,37.64563849
3230,26,2,1,2,5,2,2,0,0,0,1,0,0,0,0,1,0,0,1,4,2,-1,1,4,-1.34127203,34.38476735
3231,45,1,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.84946769,39.23452679
3232,22,2,1,5,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,2,1,4,-2.6688842999999998,32.98564497
3233,50,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,4,4,4,-8.88301282,32.79947211
3234,45,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.63261686,33.146731
3235,42,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.98408769,39.83418047
3236,59,1,1,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2,-1,2,-1,1,2,-5.93229097,39.29579985
3237,54,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,4,-5.49859292,38.47917963
3238,35,1,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,4,1,4,-7.83597469,33.35220449
3239,18,2,4,6,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,6,1,3,1,1,-10.55147476,39.78776622
3240,42,2,2,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.84686667,31.43873575
3241,46,2,2,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-7.97717349,35.78952022
3242,17,2,4,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,1,-2.55226793,32.90928851
3243,32,1,1,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,3,1,4,-5.16950182,38.46340851
3244,38,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,3,-3.48917317,36.82129145
3245,100,1,3,2,3,2,2,0,0,0,0,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-4.6415262,34.18574405
3246,49,1,1,3,1,2,1,0,1,0,1,0,0,0,1,0,0,0,2,-1,1,4,1,4,-8.20266661,35.99758067
3247,39,2,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.80253574,39.05199161
3248,31,1,1,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,1,-6.8816754,39.24260055
3249,35,2,1,3,1,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-5.18243216,34.62657601
3250,32,2,1,2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.65754773,33.94752386
3251,18,1,4,2,3,2,1,0,1,0,1,0,0,0,0,0,0,0,1,6,2,-1,2,4,-1.26067935,30.67840955
3252,27,1,1,5,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-2.63528895,32.28272843
3253,48,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,1,1,-3.9705968,32.64332258
3254,21,1,1,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.86370555,39.0265573
3255,30,2,1,2,2,2,2,0,0,0,1,0,0,0,0,1,0,0,2,-1,2,-1,3,3,-3.5779485,32.6078845
3256,43,2,1,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.18459345,33.13602992
3257,33,1,1,7,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-9.99676839,39.71509931
3258,19,2,4,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,5,5,-5.95365606,39.26356672
3259,29,1,1,6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,-3.74469498,33.83563552
3260,49,2,1,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.46150477,29.80713615
3261,35,2,1,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,5,1,1,-6.13316916,39.31997371
3262,48,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-9.40407608,39.59927502
3263,21,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.58423816,34.6667192
3264,31,2,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.89047914,29.74312999
3265,20,2,4,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.87142677,35.65146652
3266,40,2,1,6,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-5.9324913,39.29430131
3267,60,2,1,2,3,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-8.55048455,36.00788976
3268,75,2,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-8.83986486,34.80645925
3269,17,2,4,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.25236499,33.8435779
3270,20,2,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-1.86804518,33.85822622
3271,33,1,2,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,2,-2.39876301,32.32875382
3272,46,2,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,2,5,-5.24607502,39.78141945
3273,73,1,1,2,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,6,1,4,-4.34899299,34.43532935
3274,25,2,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,3,4,-10.2829004,40.11740019
3275,33,1,1,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.40186269,31.70740088
3276,55,1,1,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,-8.37158081,31.71743123
3277,35,2,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.84215842,38.519797
3278,30,2,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,2,4,4,-9.76450497,39.62043053
3279,43,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,1,4,-4.45749054,35.68987857
3280,57,2,4,3,5,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,5,5,-10.41644839,38.80292865
3281,52,1,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-5.07304077,39.75489833
3282,59,1,2,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,4,-4.84388956,38.51988318
3283,21,2,4,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,-1,1,1,-6.701361099999999,39.18779624
3284,30,1,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,5,1,1,-6.81163359,39.22031353
3285,32,1,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.4511913,31.108279600000003
3286,27,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,5,2,-1,1,4,-4.90494901,34.67493854
3287,35,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.1911496,31.84830465
3288,18,2,4,5,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-3.1194826,33.49165309
3289,64,2,3,2,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.41591849,32.93539957
3290,38,2,2,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,4,1,4,-2.56383251,33.27538413
3291,35,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.72517369,37.09667338
3292,35,1,2,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.84646594,33.61689723
3293,62,2,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,2,-1,1,6,1,1,-3.3549504,37.570403000000006
3294,48,2,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.29980019,35.41398865
3295,30,2,1,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,1,6,2,-1,1,4,-3.35176842,37.02197396
3296,40,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,2,1,4,-7.99496373,31.79535757
3297,59,2,1,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-11.40189868,36.43073795
3298,31,1,1,5,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,-1,1,2,-5.23804346,39.77743827
3299,30,2,1,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,1,-5.61852368,32.74595137
3300,40,2,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.86797449,38.46534949
3301,42,1,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,2,-3.35683339,36.68261296
3302,19,2,1,3,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,4,2,-1,1,1,-3.67176132,33.43485315
3303,30,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.55597135,36.78152054
3304,24,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-7.97869817,31.63241163
3305,22,2,4,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.21197484,33.70788597
3306,25,2,1,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.01763932,33.05280499
3307,65,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.30634622,35.28954915
3308,83,2,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,1,-6.888656599999999,39.16094115
3309,23,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,1,4,2,-1,1,4,-4.90863869,29.66229011
3310,33,1,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,1,-3.35381911,37.03227648
3311,39,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,1,1,-4.84221637,38.52202356
3312,24,2,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-7.86520005,35.06970076
3313,37,2,3,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.34979939,36.49566814
3314,30,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,1,2,-8.18959597,31.84954439
3315,29,2,4,2,5,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,5,5,-5.07824872,39.12191684
3316,39,1,1,2,5,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.85195745,32.54680328
3317,30,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1,3,1,4,-2.57792258,32.13780678
3318,41,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-4.84936483,34.83893872
3319,21,1,4,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.04174046,37.33310193
3320,57,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,6,1,2,-7.85045866,31.43697301
3321,17,2,4,5,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,1,-3.37480918,36.67265802
3322,74,2,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.40378662,38.61098116
3323,26,2,1,6,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,3,1,1,-8.0617613,36.00479138
3324,90,1,3,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-1.53937426,33.85270014
3325,26,2,4,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,6,1,4,1,1,-3.69334393,37.42751341
3326,40,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,-6.8738368,39.174877
3327,63,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-9.91096118,38.99468888
